,w_time,step_num,val,run_name,metric,coreset_algorithm,repitition,coreset_frac,sim_metric,embedding,experiment_name,epsilon
200,1693279216.2433338,36,0.437557190656662,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
201,1693280316.1678221,39,0.43911680579185486,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
202,1693281416.912545,42,0.4425109326839447,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
203,1693282517.5317605,45,0.4380103051662445,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
204,1693283618.228878,48,0.4478112459182739,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
205,1693284720.7041256,51,0.45026957988739014,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
206,1693285821.5108876,54,0.43613672256469727,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
207,1693286921.929583,57,0.45040804147720337,ar_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,,
208,1694549958.9324353,3,0.32310837507247925,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
209,1694551489.9974003,3,0.37439024448394775,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
210,1694553022.6202564,6,0.3940882980823517,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
211,1694554552.8962736,9,0.4073711633682251,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
212,1694556082.151744,12,0.42099979519844055,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
